,id,gender,age,company_name,intern_role,internship_duration,academic_gpa,number_of_internships_completed,number_of_certification,intern_technical_skills,programming_level,technical_skills_required,technical_interview_score,education,department,internship_success
118,2afedb31-957f-4831-b746-4b3772dfc21b,male,24,CLIMDES,Backend,12,3.6586399168236152,2,6,"['C', 'Python', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",235,student,Engineering,True
119,f08dd3af-1325-4303-8ea7-785cd82f08f2,female,21,CLIMDES,Machine Learning,6,2.1993689636512515,0,1,"['SQL', 'Pandas', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",177,graduate,Computer Science,False
120,efd79e3b-826c-476a-9c49-5cd62a0fe861,male,24,CLIMDES,Frontend,3,2.8620573328872223,0,0,"['R', 'JavaScript', 'Excel']",Intermediate,"['HTML', 'CSS', 'JavaScript']",186,graduate,Statistics,False
121,a38d39a7-8592-4752-aab4-c089ca27c38d,male,23,CLIMDES,Machine Learning,12,2.4009341417583374,2,0,"['Excel', 'Python', 'Pandas']",Intermediate,"['Python', 'SQL', 'Machine Learning']",195,graduate,Mathematics,False
122,9c4b40c4-b1d8-4039-b317-497ebb8cef3a,female,24,CLIMDES,Frontend,3,2.5930594160694724,0,0,"['R', 'CSS', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",172,student,Mathematics,False
123,7b091817-5a2a-4903-a760-1ff00cc69535,female,22,CLIMDES,Frontend,12,3.7827902674499554,4,3,"['SQL', 'HTML', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",231,student,Mathematics,True
124,ceb960f9-3004-426d-b8a0-e9f4a84b691b,female,23,CLIMDES,Backend,12,2.834864018821752,1,1,"['CSS', 'Java', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",150,graduate,Computer Science,False
125,61d80e97-71a3-4f91-83e2-e9b6ce27d38a,female,24,CLIMDES,Machine Learning,6,2.78611213819461,0,0,"['Excel', 'Pandas', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",187,graduate,Computer Science,False
126,8de8f99d-bc6f-45e2-8437-a787bf6b935e,female,25,CLIMDES,Machine Learning,6,2.826716125622099,1,0,"['Pandas', 'Excel', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",151,graduate,Engineering,False
127,05f1f7f1-b533-4ad3-a88c-174093c9a599,female,23,CLIMDES,Machine Learning,6,2.6175522102359845,2,0,"['Python', 'HTML', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",164,student,Computer Science,False
128,1419f620-8d72-4ad2-9172-32c8e504f7b9,male,21,CLIMDES,Backend,12,3.9482872888680163,4,5,"['Python', 'SQL', 'C']",Intermediate,"['Python', 'Java', 'SQL']",233,graduate,Statistics,True
129,dfad0904-a984-4578-b2c8-09c3d93f4413,female,24,CLIMDES,Machine Learning,6,2.2429394894846877,0,1,"['PowerPoint', 'SQL', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",171,graduate,Statistics,False
130,c54909db-82c5-4d71-9b6b-d9b6c91c6a04,female,23,CLIMDES,Frontend,3,2.426365075415808,0,0,"['JavaScript', 'Python', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",156,student,Statistics,False
131,618d918f-2ea1-4164-80e2-b547080daa80,male,23,CLIMDES,Frontend,6,3.7785760118042266,4,4,"['Python', 'HTML', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",249,graduate,Engineering,True
132,ab765360-09d7-445e-a1e1-7ea92c2beea6,female,24,CLIMDES,Machine Learning,3,3.762080332378545,4,3,"['CSS', 'Python', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",243,student,Mathematics,True
133,d0906e7b-6fe5-46f3-97ab-738fe3af8ef9,male,22,CLIMDES,Machine Learning,12,2.291578740293966,0,2,"['HTML', 'SQL', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",176,student,Engineering,False
134,aa87707b-d1eb-4d80-95e5-baa4fe0d83ba,female,25,CLIMDES,Machine Learning,3,2.628941533352118,1,1,"['HTML', 'Python', 'Pandas']",Intermediate,"['Python', 'SQL', 'Machine Learning']",166,graduate,Engineering,False
135,ac95e998-073e-4e0d-93b1-adffe0ef82b5,male,25,CLIMDES,Machine Learning,12,2.286228601966498,0,1,"['HTML', 'PowerPoint', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",163,graduate,Engineering,False
136,032c8a88-443d-4d16-b651-150b7c005a21,female,24,CLIMDES,Machine Learning,3,2.4472823804998107,1,2,"['SQL', 'Excel', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",187,student,Mathematics,False
137,44bfd67b-e152-471a-9542-cdadbd8dab05,female,23,CLIMDES,Backend,3,3.6027519364375524,5,9,"['C', 'Python', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",246,student,Statistics,True
138,df12f606-0fa4-4a18-b632-8f20beb072e2,female,22,CLIMDES,Frontend,6,3.9036820156302032,3,8,"['Python', 'HTML', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",250,student,Mathematics,True
139,dc7499e7-e05a-4cb1-b8df-b6285c489064,female,23,CLIMDES,Machine Learning,3,2.2519682379042405,2,1,"['HTML', 'SQL', 'PowerPoint']",Beginner,"['Python', 'SQL', 'Machine Learning']",178,student,Mathematics,False
140,8ab27b38-7a50-405f-825d-aedd0b9e9630,female,22,CLIMDES,Frontend,12,2.320402011176473,2,0,"['Excel', 'JavaScript', 'SQL']",Beginner,"['HTML', 'CSS', 'JavaScript']",159,student,Computer Science,False
141,0edd2a13-7110-45c4-86bc-ae3b10b80a02,female,21,CLIMDES,Backend,6,2.0562324831863017,2,0,"['CSS', 'C++', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",176,student,Computer Science,False
142,b898ae02-36f3-4ed5-8b86-2dbaa5a596e4,female,25,CLIMDES,Backend,6,3.9400798520270093,2,8,"['C++', 'Python', 'C']",Intermediate,"['Python', 'Java', 'SQL']",222,student,Statistics,True
143,055f3a73-c08e-408c-99b5-e17d613577a3,male,21,CLIMDES,Backend,12,2.886761038579187,1,1,"['SQL', 'C++', 'Java']",Beginner,"['Python', 'Java', 'SQL']",188,graduate,Statistics,False
144,811fac5c-0ff4-4a11-83d5-4f8454961bb0,female,23,CLIMDES,Backend,6,3.625292364619494,1,6,"['C++', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",244,student,Mathematics,True
145,30b30d28-29ab-423b-a8a5-8d2e00cc3b56,female,22,CLIMDES,Machine Learning,6,2.784240629662353,1,2,"['SQL', 'PowerPoint', 'Excel']",Beginner,"['Python', 'SQL', 'Machine Learning']",194,student,Statistics,False
146,b6338c37-30fb-49e8-81cb-7572c356b102,female,22,CLIMDES,Frontend,6,3.8952049794857966,2,10,"['JavaScript', 'Python', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",232,student,Statistics,True
147,050a425c-d03d-48eb-9af4-51ce7e265316,male,23,CLIMDES,Machine Learning,12,3.562846096192154,3,4,"['HTML', 'SQL', 'CSS']",Intermediate,"['Python', 'SQL', 'Machine Learning']",246,student,Mathematics,True
148,dd8bd32e-a9c1-4414-bb77-090634eee5dd,male,21,CLIMDES,Backend,12,2.7415663282591747,0,2,"['C', 'C++', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",189,student,Computer Science,False
149,5d66ada2-25b3-4358-a866-bfc46e8d2fed,male,22,CLIMDES,Backend,12,3.611806053648132,2,7,"['C', 'SQL', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",242,student,Computer Science,True
150,91bdf7bc-8ff9-4223-9bac-1056283e8b2e,male,23,CLIMDES,Frontend,3,3.903963977956386,5,3,"['CSS', 'JavaScript', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",233,student,Computer Science,True
151,75b19370-f736-4989-aac7-d045ad5fca21,female,23,CLIMDES,Machine Learning,12,3.5240153364844096,2,4,"['SQL', 'Python', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",239,student,Mathematics,True
152,9083f611-607a-405f-96e3-cad9324c177e,female,25,CLIMDES,Frontend,6,3.820663577151216,3,7,"['SQL', 'JavaScript', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",228,graduate,Engineering,True
153,201d13f4-0070-42a0-9d35-1fea9b7349aa,female,25,CLIMDES,Backend,3,3.534786031887661,2,7,"['Java', 'C', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",241,student,Computer Science,True
154,628a1183-caad-4a36-8aeb-6a437310068b,male,21,CLIMDES,Machine Learning,6,2.6958062195432553,1,2,"['Excel', 'Pandas', 'Python']",Beginner,"['Python', 'SQL', 'Machine Learning']",168,student,Mathematics,False
155,350272cd-db8f-408d-9ad1-a1b1cc88fe42,female,24,CLIMDES,Machine Learning,12,3.558007306958665,3,7,"['CSS', 'HTML', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",248,graduate,Statistics,True
156,0de87486-5f35-49ed-9eaf-139dbb80bb5d,female,24,CLIMDES,Backend,12,2.356524983399711,0,2,"['Java', 'C', 'C++']",Beginner,"['Python', 'Java', 'SQL']",169,student,Mathematics,False
157,4901cc5f-6806-48e0-b70f-a6fc6c36eb04,female,21,CLIMDES,Backend,12,3.9648271977257847,5,5,"['SQL', 'C', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",229,graduate,Mathematics,True
158,04169d9b-33c9-42ab-9b31-71afb23ba8a2,male,22,CLIMDES,Backend,12,2.3109960829063594,1,2,"['Java', 'C', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",154,graduate,Mathematics,False
159,5f24aa46-b1da-4fbb-86bb-b5328c6d8d05,male,24,CLIMDES,Backend,12,2.6585316227463682,1,1,"['Java', 'C++', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",197,student,Engineering,False
160,d2d3562c-31ae-45e9-9ffd-7d65b89d674e,male,24,CLIMDES,Frontend,6,2.8222481512027944,0,1,"['Python', 'SQL', 'CSS']",Beginner,"['HTML', 'CSS', 'JavaScript']",161,graduate,Engineering,False
161,72297d6e-33a3-49ee-bec3-0b4768999718,male,23,CLIMDES,Frontend,3,2.628185345530424,1,1,"['CSS', 'SQL', 'Python']",Beginner,"['HTML', 'CSS', 'JavaScript']",197,student,Computer Science,False
162,93b2176d-d336-43b3-8528-4b1856a4e0d6,female,22,CLIMDES,Frontend,3,2.9386071695620872,2,0,"['JavaScript', 'R', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",185,student,Mathematics,False
163,455e87cc-8167-423e-b1a8-e832b23420dc,female,22,CLIMDES,Machine Learning,12,2.27192359115043,2,0,"['Excel', 'Python', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",179,graduate,Computer Science,False
164,2fe1094c-d739-43e0-820a-8983d1256468,male,22,CLIMDES,Frontend,6,2.912024134352547,0,0,"['JavaScript', 'Excel', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",182,graduate,Statistics,False
165,68eb5444-10cc-4bd1-9c9a-0148ef8b92a6,male,21,CLIMDES,Backend,6,3.5771401280257544,5,9,"['Java', 'C', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",242,student,Computer Science,True
166,1e9f054e-c19d-4b2a-943e-00148b90890a,female,21,CLIMDES,Frontend,6,2.5006112199647683,2,0,"['Excel', 'CSS', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",190,student,Statistics,False
167,dd821c55-a182-45d2-b8b4-2edd68abf7a1,female,24,CLIMDES,Machine Learning,12,2.346995135298748,0,0,"['Pandas', 'Excel', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",180,graduate,Mathematics,False
168,fa0ad1ea-2da4-49ef-b1fe-f378129dd58e,female,24,CLIMDES,Frontend,12,3.868550866524806,5,8,"['JavaScript', 'SQL', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",238,student,Mathematics,True
169,7b9fb86b-c11d-477e-80db-4d147fe66fa2,female,22,CLIMDES,Backend,6,2.8534428630213506,0,0,"['CSS', 'C++', 'Java']",Beginner,"['Python', 'Java', 'SQL']",166,student,Engineering,False
170,616da506-4397-4a43-b32f-b0be8f0ad0cf,male,21,CLIMDES,Frontend,6,2.0318045484069605,0,1,"['JavaScript', 'SQL', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",182,graduate,Computer Science,False
171,208c5009-0736-477c-9c19-76bc676324af,female,22,CLIMDES,Machine Learning,12,3.731746066224542,1,6,"['Machine Learning', 'CSS', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",248,student,Mathematics,True
172,33b5f1b3-a3a6-4115-8c72-7a25a90c29c8,female,22,CLIMDES,Frontend,6,2.930616126799614,2,2,"['Python', 'CSS', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",171,student,Computer Science,False
173,5bf87250-cc7d-4e83-8b72-0fa315c486cd,female,21,CLIMDES,Backend,12,3.9550076173623485,1,5,"['Python', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",221,student,Statistics,True
174,735948f7-0a7f-42a9-9acd-32b12e7f2838,female,24,CLIMDES,Machine Learning,12,2.6514645207127217,2,0,"['HTML', 'Pandas', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",151,graduate,Mathematics,False
175,314c32ab-fdf6-439a-87a6-7dfd90bcf6ba,female,23,CLIMDES,Frontend,12,3.8999150878771465,5,7,"['SQL', 'HTML', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",239,student,Engineering,True
176,8955e6a2-0213-42bf-aa87-180fe2f385af,female,25,CLIMDES,Backend,12,2.391773450607469,1,0,"['Java', 'CSS', 'C']",Intermediate,"['Python', 'Java', 'SQL']",170,student,Mathematics,False
177,8b7b5b98-3077-4ff7-a471-74e0cca80a84,female,23,CLIMDES,Frontend,6,3.6440136760760464,3,7,"['HTML', 'CSS', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",235,student,Statistics,True
178,b56b8785-a277-4476-b9bf-6868e7aadbf4,male,21,CLIMDES,Backend,6,2.06482522739529,2,2,"['C++', 'Java', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",165,graduate,Mathematics,False
179,199e728e-0d96-4911-89f5-b68dcc1b5513,female,24,CLIMDES,Backend,3,2.920212024085604,0,0,"['SQL', 'Java', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",197,graduate,Statistics,False
180,fa077085-1c66-48a1-91ae-744aa885dbe6,male,22,CLIMDES,Frontend,6,2.3312255230117818,2,2,"['R', 'CSS', 'JavaScript']",Intermediate,"['HTML', 'CSS', 'JavaScript']",170,graduate,Computer Science,False
181,51c35b1a-b302-4002-bb1b-cce94c06b765,female,21,CLIMDES,Frontend,6,2.9495662432348517,1,0,"['SQL', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",164,graduate,Engineering,False
182,a992d9cc-fbd1-412c-8dcb-ee7b1f422fe6,female,22,CLIMDES,Backend,12,2.4248465648522037,0,0,"['Java', 'C++', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",170,student,Computer Science,False
183,4949ed66-399c-486d-9872-75a0c88b220c,male,23,CLIMDES,Machine Learning,6,2.614565469689669,2,1,"['Python', 'SQL', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",181,student,Computer Science,False
184,9fc77d15-1208-4a6a-87d7-1e38ca3981c1,female,24,CLIMDES,Backend,6,3.759285897165245,5,3,"['C++', 'Python', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",245,graduate,Statistics,True
185,91382dd1-5b38-4c83-8b62-d50490095f19,female,25,CLIMDES,Backend,12,3.6498401455140304,4,10,"['C', 'C++', 'Python']",Intermediate,"['Python', 'Java', 'SQL']",227,graduate,Computer Science,True
186,f1d30c23-a7ab-41d7-849f-3291f4ec27ba,male,25,CLIMDES,Backend,12,3.812607804625011,5,6,"['Python', 'Java', 'C']",Intermediate,"['Python', 'Java', 'SQL']",244,student,Statistics,True
187,7822c135-0ec4-48c9-8d84-e90707499c2c,male,23,CLIMDES,Frontend,12,2.6868290566529853,2,0,"['Python', 'SQL', 'R']",Beginner,"['HTML', 'CSS', 'JavaScript']",163,student,Computer Science,False
188,75ebf792-70c3-44c2-9d15-bf7e75c2130b,female,22,CLIMDES,Frontend,6,2.3487856719947877,2,0,"['R', 'Excel', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",188,graduate,Mathematics,False
189,a26ad4eb-9127-4579-b9c6-f2641a4aab33,male,22,CLIMDES,Machine Learning,12,3.6755018294299666,2,3,"['SQL', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",241,graduate,Engineering,True
190,56a94dc8-19b8-4e67-83cf-4c75dfa2b135,male,24,CLIMDES,Frontend,6,3.8616619783451274,4,8,"['JavaScript', 'SQL', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",222,student,Mathematics,True
191,5caf952d-7f4c-4ab5-9902-94f1b8d3cf4c,male,22,CLIMDES,Machine Learning,12,3.7046266247480446,2,8,"['Machine Learning', 'CSS', 'HTML']",Intermediate,"['Python', 'SQL', 'Machine Learning']",249,student,Engineering,True
192,50d3d0a4-3569-4884-8d2d-c5738c510d37,female,22,CLIMDES,Machine Learning,3,2.6535082748909105,1,2,"['Pandas', 'SQL', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",178,student,Mathematics,False
193,6dfe1fa5-7240-4f57-8936-41eb942e73e3,male,25,CLIMDES,Machine Learning,12,2.122180645908399,2,2,"['Pandas', 'PowerPoint', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",163,graduate,Computer Science,False
194,cca4ef10-7307-4741-8844-cc047851dacf,female,21,CLIMDES,Backend,12,2.947126683044383,0,0,"['C', 'Java', 'CSS']",Beginner,"['Python', 'Java', 'SQL']",171,graduate,Computer Science,False
195,00f0d339-36cc-4e7b-9f77-2ad7383bc40f,female,25,CLIMDES,Frontend,12,2.2073032366371943,2,2,"['Python', 'CSS', 'Excel']",Beginner,"['HTML', 'CSS', 'JavaScript']",190,graduate,Mathematics,False
196,4eccc082-bdb9-406d-8c34-955153be119c,female,25,CLIMDES,Frontend,3,3.982764317188828,5,3,"['Python', 'CSS', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",238,graduate,Mathematics,True
197,29ccab95-b14c-461d-a168-597963b930c6,male,23,CLIMDES,Backend,12,2.628313492183307,1,1,"['C++', 'CSS', 'C']",Intermediate,"['Python', 'Java', 'SQL']",160,graduate,Engineering,False
198,dd3879cb-7055-4fe8-ba29-d38a961b8932,male,21,CLIMDES,Machine Learning,12,2.679355117450428,0,0,"['HTML', 'PowerPoint', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",169,graduate,Mathematics,False
199,09294a2e-00b8-424d-9482-a955f76e843c,female,25,CLIMDES,Backend,3,2.705115445852352,1,2,"['Java', 'CSS', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",180,student,Computer Science,False
200,1a3a3f94-1846-4462-903b-f1c514aa8534,male,22,CLIMDES,Backend,12,3.8942900681428476,1,9,"['SQL', 'Java', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",220,graduate,Engineering,True
201,008a6916-9bfe-4151-8e48-e1419aeb88d3,female,24,CLIMDES,Frontend,12,2.217724110617065,1,0,"['JavaScript', 'Python', 'CSS']",Intermediate,"['HTML', 'CSS', 'JavaScript']",182,graduate,Statistics,False
202,a48d985c-1f0e-4912-8fdb-e60b5ab62a0a,female,21,CLIMDES,Machine Learning,6,2.934211363162537,2,1,"['PowerPoint', 'Excel', 'SQL']",Beginner,"['Python', 'SQL', 'Machine Learning']",190,graduate,Computer Science,False
203,90a84bc7-850b-4725-88a2-d9aa73697432,female,23,CLIMDES,Frontend,3,3.5894318160756638,4,7,"['SQL', 'CSS', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",223,student,Engineering,True
204,ce939d69-a415-4a0c-b30a-272d21952e74,male,24,CLIMDES,Frontend,6,3.8977646844629414,5,5,"['JavaScript', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",247,graduate,Computer Science,True
205,568d7b4a-885d-48bc-ae7c-1f24a2c6c581,female,24,CLIMDES,Frontend,12,3.6198697638679764,1,9,"['JavaScript', 'CSS', 'SQL']",Intermediate,"['HTML', 'CSS', 'JavaScript']",240,graduate,Engineering,True
206,a8bb0c03-78ee-49e8-8dcd-7ef512eadb6c,male,22,CLIMDES,Backend,6,3.9453291517038087,3,9,"['C', 'C++', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",237,student,Statistics,True
207,7d375d5a-61b5-48da-8cdd-9932b1421f10,male,21,CLIMDES,Backend,12,2.8493948357856187,2,2,"['CSS', 'C++', 'C']",Beginner,"['Python', 'Java', 'SQL']",152,graduate,Computer Science,False
208,4d70385f-eb57-4314-9a1d-592a5ad02859,female,21,CLIMDES,Machine Learning,12,2.9536720524097415,1,2,"['SQL', 'Python', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",189,student,Computer Science,False
209,34f6eb24-6d0b-4a46-b14b-bcc6fa7f46fe,female,21,CLIMDES,Machine Learning,3,2.4137473708499435,2,2,"['HTML', 'Excel', 'PowerPoint']",Intermediate,"['Python', 'SQL', 'Machine Learning']",183,graduate,Statistics,False
210,474abb0b-ec10-4e47-ba5d-c8063059afe2,male,24,CLIMDES,Backend,3,3.8626611826190222,5,9,"['Java', 'Python', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",250,graduate,Engineering,True
211,3d3f758c-8a39-4cc1-8370-f329995ba7ff,female,21,CLIMDES,Backend,3,3.8011710546069444,2,6,"['SQL', 'Python', 'C++']",Intermediate,"['Python', 'Java', 'SQL']",250,graduate,Engineering,True
212,a702ed48-eddf-4990-a9d1-cf82443bb4b9,male,24,CLIMDES,Frontend,6,3.689025150288005,2,10,"['HTML', 'CSS', 'Python']",Intermediate,"['HTML', 'CSS', 'JavaScript']",237,student,Mathematics,True
213,c14dff0d-71b5-4c76-a5df-2ccc79fed574,female,23,CLIMDES,Backend,6,2.4968391194493886,2,1,"['C', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",154,student,Computer Science,False
214,5b2af632-f484-4372-add2-1d3ff4754cc4,male,25,CLIMDES,Backend,12,2.0119775215570406,1,2,"['Java', 'SQL', 'CSS']",Intermediate,"['Python', 'Java', 'SQL']",178,graduate,Engineering,False
215,0a077351-31e1-4c67-a7c4-2cf541efe0b9,female,24,CLIMDES,Machine Learning,12,2.4831953024370312,1,2,"['Python', 'PowerPoint', 'Pandas']",Beginner,"['Python', 'SQL', 'Machine Learning']",197,graduate,Engineering,False
216,7b67e984-8370-4369-b9cc-9dbb71685941,male,23,CLIMDES,Backend,6,2.1599886958510153,0,0,"['C++', 'CSS', 'C']",Beginner,"['Python', 'Java', 'SQL']",166,graduate,Statistics,False
217,eff55a68-9f8b-45c5-b9ca-0ca99c49d397,female,25,CLIMDES,Backend,12,2.2281752613234103,2,2,"['C++', 'C', 'SQL']",Beginner,"['Python', 'Java', 'SQL']",168,student,Statistics,False
218,0a892d98-764a-4b12-9d2f-64e366d65197,male,24,CLIMDES,Machine Learning,12,2.108352701780449,2,2,"['HTML', 'SQL', 'Excel']",Intermediate,"['Python', 'SQL', 'Machine Learning']",153,student,Statistics,False
219,873c2b56-473b-4061-894a-a0585e98607d,male,22,CLIMDES,Machine Learning,6,3.7554843799357505,1,6,"['Python', 'CSS', 'SQL']",Intermediate,"['Python', 'SQL', 'Machine Learning']",246,student,Computer Science,True
220,0067b58b-e066-4f26-afae-9a56360ce47e,female,22,CLIMDES,Frontend,6,3.5959311286332385,2,4,"['SQL', 'Python', 'HTML']",Intermediate,"['HTML', 'CSS', 'JavaScript']",234,graduate,Computer Science,True
221,2b1cf6fc-cbdc-4997-9056-db51659a6cc5,female,24,CLIMDES,Backend,3,3.622408098033312,1,6,"['C', 'C++', 'SQL']",Intermediate,"['Python', 'Java', 'SQL']",238,graduate,Statistics,True
222,31ca7411-fe19-490e-93f6-f577e63fcc53,male,24,CLIMDES,Machine Learning,12,3.5570621583258384,4,6,"['HTML', 'CSS', 'Machine Learning']",Intermediate,"['Python', 'SQL', 'Machine Learning']",223,student,Computer Science,True
223,f2ee4208-69ac-4022-93e6-1910e61d290b,male,24,CLIMDES,Machine Learning,3,2.4096056289976726,0,2,"['Pandas', 'PowerPoint', 'HTML']",Beginner,"['Python', 'SQL', 'Machine Learning']",190,student,Computer Science,False
224,2e822fb8-2417-4f66-a73a-f0f557511146,male,24,CLIMDES,Backend,12,3.8512613192539047,2,10,"['C++', 'C', 'Java']",Intermediate,"['Python', 'Java', 'SQL']",228,student,Statistics,True
225,c3c564e9-e84d-43f5-942d-146a1b43cfe3,male,21,CLIMDES,Machine Learning,12,3.680751210199781,3,6,"['SQL', 'HTML', 'Python']",Intermediate,"['Python', 'SQL', 'Machine Learning']",244,student,Computer Science,True
